supplier,sku,name,current_stock,in_transit_qty,forecast_next_month,recommended_qty,months_of_cover,urgency,explanation,moq
IEK,030200886_,"Заглушка с суппортом ""BRITE"" белый (1/200)",17.0,0.0,2.3,0.0,7.39,Низкая,база спроса ≈4 шт/мес (история 26 мес.); сезонность ×1.08; снижение спроса ×0.50; прогноз след. месяц ≈2 шт; остаток 17 + в пути 0,1.0
IEK,030200889_,"Заглушка c суппортом ""BRITE"" алюминий (1/200)",88.0,0.0,1.5,0.0,58.67,Низкая,база спроса ≈2 шт/мес (история 4 мес.); прогноз след. месяц ≈2 шт; остаток 88 + в пути 0,1.0
IEK,030200890_,"Заглушка c суппортом ""BRITE"" сталь (1/200)",14.0,0.0,0.8,0.0,17.5,Низкая,база спроса ≈2 шт/мес (история 7 мес.); снижение спроса ×0.50; прогноз след. месяц ≈1 шт; остаток 14 + в пути 0,1.0
IEK,030200891_,"Заглушка c суппортом ""BRITE"" графит (1/200)",3.0,0.0,0.9,0.0,3.33,Низкая,база спроса ≈2 шт/мес (история 15 мес.); сезонность ×0.50; снижение спроса ×0.89; прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,1.0
IEK,030200892_,"Заглушка c суппортом ""BRITE"" черный (1/200)",21.0,0.0,2.0,0.0,10.5,Низкая,база спроса ≈3 шт/мес (история 24 мес.); сезонность ×1.08; снижение спроса ×0.71; прогноз след. месяц ≈2 шт; остаток 21 + в пути 0,1.0
IEK,030200893_," Рамка 2-мест. ""BRITE"" стекло серый (1/100)",12.0,0.0,0.0,0.0,99.0,Низкая,база спроса ≈5 шт/мес (история 17 мес.); сезонность ×-0.33; прогноз след. месяц ≈0 шт; остаток 12 + в пути 0,1.0
IEK,030200894_," Рамка 2-мест. ""BRITE"" стекло ванильный (1/100)",33.0,0.0,4.4,0.0,7.5,Низкая,база спроса ≈6 шт/мес (история 22 мес.); сезонность ×1.00; снижение спроса ×0.75; прогноз след. месяц ≈4 шт; остаток 33 + в пути 0,1.0
IEK,030200895_," Рамка 2-мест. ""BRITE"" стекло дымчатый (1/100)",21.0,0.0,3.0,0.0,7.0,Низкая,база спроса ≈6 шт/мес (история 22 мес.); сезонность ×1.00; снижение спроса ×0.50; прогноз след. месяц ≈3 шт; остаток 21 + в пути 0,1.0
IEK,030200897_," Рамка 3-мест. ""BRITE"" стекло серый (1/50)",5.0,0.0,0.0,0.0,99.0,Низкая,база спроса ≈4 шт/мес (история 16 мес.); сезонность ×-0.55; снижение спроса ×0.73; прогноз след. месяц ≈0 шт; остаток 5 + в пути 0,1.0
IEK,030200898_," Рамка 3-мест. ""BRITE"" стекло ванильный (1/50)",8.0,0.0,0.0,0.0,99.0,Низкая,база спроса ≈2 шт/мес (история 18 мес.); сезонность ×-0.80; снижение спроса ×0.83; прогноз след. месяц ≈0 шт; остаток 8 + в пути 0,1.0
IEK,030200899_," Рамка 3-мест. ""BRITE"" стекло дымчатый (1/50)",8.0,0.0,2.3,0.0,3.48,Низкая,база спроса ≈4 шт/мес (история 18 мес.); сезонность ×1.14; снижение спроса ×0.58; прогноз след. месяц ≈2 шт; остаток 8 + в пути 0,1.0
IEK,030200900_," Рамка 3-мест. ""BRITE"" стекло темная бронза (1/50)",5.0,0.0,2.0,0.0,2.5,Низкая,база спроса ≈1 шт/мес (история 9 мес.); рост спроса ×2.00; прогноз след. месяц ≈2 шт; остаток 5 + в пути 0,1.0
IEK,030200901_," Рамка 4-мест. ""BRITE"" стекло серый (1/50)",10.0,0.0,2.0,0.0,5.0,Низкая,база спроса ≈1 шт/мес (история 11 мес.); рост спроса ×2.00; прогноз след. месяц ≈2 шт; остаток 10 + в пути 0,1.0
IEK,030200902_," Рамка 4-мест. ""BRITE"" стекло ванильный (1/50)",12.0,0.0,1.6,0.0,7.5,Низкая,база спроса ≈2 шт/мес (история 13 мес.); сезонность ×1.00; снижение спроса ×0.81; прогноз след. месяц ≈2 шт; остаток 12 + в пути 0,1.0
IEK,030200903_," Рамка 4-мест. ""BRITE"" стекло дымчатый (1/50)",26.0,0.0,4.0,0.0,6.5,Низкая,база спроса ≈2 шт/мес (история 11 мес.); рост спроса ×2.00; прогноз след. месяц ≈4 шт; остаток 26 + в пути 0,1.0
IEK,030200904_," Рамка 4-мест. ""BRITE"" стекло темная бронза (1/50)",4.0,0.0,1.0,0.0,4.0,Низкая,база спроса ≈1 шт/мес (история 6 мес.); прогноз след. месяц ≈1 шт; остаток 4 + в пути 0,1.0
IEK,030200905_,"Вывод кабеля ""BRITE"" белый (1/200)",27.0,0.0,3.5,0.0,7.71,Низкая,база спроса ≈6 шт/мес (история 31 мес.); сезонность ×1.17; снижение спроса ×0.50; прогноз след. месяц ≈4 шт; остаток 27 + в пути 0,1.0
IEK,030200909_,"Вывод кабеля ""BRITE"" сталь (1/200)",7.0,0.0,2.1,0.0,3.33,Низкая,база спроса ≈3 шт/мес (история 18 мес.); сезонность ×1.00; снижение спроса ×0.69; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈2 шт; остаток 7 + в пути 0,1.0
IEK,030200910_,"Вывод кабеля ""BRITE"" графит (1/200)",8.0,0.0,3.0,0.0,2.67,Низкая,база спроса ≈3 шт/мес (история 21 мес.); сезонность ×1.88; снижение спроса ×0.53; прогноз след. месяц ≈3 шт; остаток 8 + в пути 0,1.0
IEK,030200911_,"Вывод кабеля ""BRITE"" черный (1/200)",26.0,0.0,6.7,0.0,3.88,Низкая,база спроса ≈4 шт/мес (история 31 мес.); сезонность ×2.70; снижение спроса ×0.66; исключено разовых крупных заказов: 1; прогноз след. месяц ≈7 шт; остаток 26 + в пути 0,1.0
IEK,030200917_,"Роз. USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",9.0,0.0,0.8,0.0,11.25,Низкая,база спроса ≈2 шт/мес (история 7 мес.); снижение спроса ×0.50; прогноз след. месяц ≈1 шт; остаток 9 + в пути 0,1.0
IEK,030200918_,"Роз. USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",10.0,0.0,2.1,0.0,4.76,Низкая,база спроса ≈3 шт/мес (история 13 мес.); сезонность ×0.67; рост спроса ×1.07; прогноз след. месяц ≈2 шт; остаток 10 + в пути 0,1.0
IEK,030200923_,"Роз. с з/к с з/ш с кр. 16А IP20 б/рамки ""BRITE"" алюминий (1/100)",15.0,0.0,3.9,0.0,3.85,Низкая,база спроса ≈5 шт/мес (история 21 мес.); сезонность ×1.50; снижение спроса ×0.50; прогноз след. месяц ≈4 шт; остаток 15 + в пути 0,1.0
IEK,030200925_,"Роз. с з/к с з/ш с кр. 16А IP20 б/рамки ""BRITE"" графит (1/100)",39.0,0.0,0.0,0.0,99.0,Низкая,база спроса ≈9 шт/мес (история 31 мес.); сезонность ×0.00; снижение спроса ×0.72; прогноз след. месяц ≈0 шт; остаток 39 + в пути 0,1.0
IEK,030200931_,"Роз. 1-мест. с/з з/ш 16А IP44 б/рамки ""BRITE"" маренго (1/100)",85.0,0.0,10.0,0.0,8.5,Низкая,база спроса ≈5 шт/мес (история 9 мес.); рост спроса ×2.00; прогноз след. месяц ≈10 шт; остаток 85 + в пути 0,1.0
IEK,030200933_,"Выкл 1-кл. перекр 10А б/рамки ""BRITE"" маренго (1/100)",59.0,0.0,0.5,0.0,118.0,Низкая,база спроса ≈1 шт/мес (история 8 мес.); снижение спроса ×0.50; прогноз след. месяц ≈0 шт; остаток 59 + в пути 0,1.0
IEK,030200935_,"Роз. HDMI б/рамки ""BRITE"" белый (1/100)",34.0,0.0,15.8,0.0,2.15,Низкая,база спроса ≈6 шт/мес (история 28 мес.); сезонность ×1.86; рост спроса ×1.35; исключено разовых крупных заказов: 1; прогноз след. месяц ≈16 шт; остаток 34 + в пути 0,1.0
IEK,030200940_,"Роз. HDMI б/рамки ""BRITE"" графит (1/100)",7.0,0.0,1.5,0.0,4.67,Низкая,база спроса ≈3 шт/мес (история 12 мес.); сезонность ×1.00; снижение спроса ×0.50; прогноз след. месяц ≈2 шт; остаток 7 + в пути 0,1.0
IEK,030200941_,"Роз. HDMI б/рамки ""BRITE"" черный (1/100)",11.0,0.0,3.3,0.0,3.33,Низкая,база спроса ≈3 шт/мес (история 26 мес.); сезонность ×2.44; снижение спроса ×0.50; исключено разовых крупных заказов: 1; прогноз след. месяц ≈3 шт; остаток 11 + в пути 0,1.0
IEK,030200943_,"Выкл. жалюзи 10А ""BRITE"" черный (1/100)",35.0,0.0,2.2,0.0,15.91,Низкая,база спроса ≈2 шт/мес (история 12 мес.); сезонность ×1.00; рост спроса ×1.12; прогноз след. месяц ≈2 шт; остаток 35 + в пути 0,1.0
IEK,030200945_,"Выкл. жалюзи 10А ""BRITE"" сталь (1/100)",9.0,0.0,1.1,0.0,8.18,Низкая,база спроса ≈2 шт/мес (история 8 мес.); снижение спроса ×0.73; прогноз след. месяц ≈1 шт; остаток 9 + в пути 0,1.0
IEK,030200946_,"Выкл. жалюзи 10А ""BRITE"" алюминий (1/100)",2.0,0.0,1.0,0.0,2.0,Низкая,база спроса ≈1 шт/мес (история 3 мес.); прогноз след. месяц ≈1 шт; остаток 2 + в пути 0,1.0
IEK,030200947_,"Роз. с з/к с з/ш 16А с USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",18.0,0.0,4.7,0.0,3.83,Низкая,база спроса ≈4 шт/мес (история 18 мес.); сезонность ×0.75; рост спроса ×1.58; прогноз след. месяц ≈5 шт; остаток 18 + в пути 0,1.0
IEK,030200948_,"Роз. с з/к с з/ш 16А с USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",21.0,0.0,4.0,0.0,5.25,Низкая,база спроса ≈4 шт/мес (история 5 мес.); продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈4 шт; остаток 21 + в пути 0,1.0
IEK,030200952_,"Подсветка LED встр. ""BRITE"" черный (1/100)",157.0,0.0,14.6,0.0,10.75,Низкая,база спроса ≈4 шт/мес (история 16 мес.); сезонность ×2.57; рост спроса ×1.62; прогноз след. месяц ≈15 шт; остаток 157 + в пути 0,1.0
IEK,030200959_,"Термостат с инд. ""BRITE"" сталь (1/80)",17.0,0.0,4.4,0.0,3.86,Низкая,база спроса ≈2 шт/мес (история 15 мес.); сезонность ×1.00; рост спроса ×1.87; прогноз след. месяц ≈4 шт; остаток 17 + в пути 0,1.0
IEK,030200961_,"Датчик движения ""BRITE"" белый (1/80)",19.0,0.0,8.1,0.0,2.35,Низкая,база спроса ≈4 шт/мес (история 28 мес.); сезонность ×2.00; рост спроса ×1.12; исключено разовых крупных заказов: 1; прогноз след. месяц ≈8 шт; остаток 19 + в пути 0,1.0
IEK,030200962_,"Датчик движения ""BRITE"" черный (1/80)",7.0,0.0,1.6,0.0,4.38,Низкая,база спроса ≈2 шт/мес (история 17 мес.); сезонность ×0.75; рост спроса ×1.25; прогноз след. месяц ≈2 шт; остаток 7 + в пути 0,1.0
IEK,030200964_,"Датчик движения ""BRITE"" сталь (1/80)",3.0,0.0,1.5,0.0,2.0,Низкая,база спроса ≈2 шт/мес (история 4 мес.); прогноз след. месяц ≈2 шт; остаток 3 + в пути 0,1.0
